tconst,title,genres,averagerating,numvotes,studio,domestic_gross,popularity,release_date,vote_average,vote_count,month,Adventure,Drama,Romance,Action,Crime,Sci-fi,Comedy,Family,Animation,Thriller,Mystery,Horror,Biography,History,Fantasy,Music,War,Sport
tt1646980,The Double,"Action,Crime,Drama",5.9,26994.0,Imag.,138000.0,9.531,2011-10-28,5.9,341
tt1646980,The Double,"Action,Crime,Drama",5.9,26994.0,Imag.,138000.0,2.6639999999999997,2012-12-29,4.3,15
tt1646980,The Double,"Action,Crime,Drama",5.9,26994.0,Imag.,138000.0,9.162,2014-05-09,6.6,535
tt1646987,Wrath of the Titans,"Action,Adventure,Fantasy",5.7,172330.0,WB,83700000.0,14.991,2012-03-29,5.6,2442
tt1648179,Here Comes the Boom,"Action,Comedy,Sport",6.4,81761.0,Sony,45300000.0,10.265,2012-10-12,6.0,812
tt1650062,Super 8,"Mystery,Sci-Fi,Thriller",7.0,320575.0,Par.,127000000.0,14.39,2011-06-09,6.7,3934
tt1650554,Kick-Ass 2,"Action,Comedy,Crime",6.6,238832.0,Uni.,28800000.0,14.793,2013-08-16,6.4,3785
tt1655442,The Artist,"Comedy,Drama,Romance",7.9,217184.0,Wein.,44700000.0,10.155,2011-10-14,7.4,1787
tt1657507,Colombiana,"Action,Drama,Thriller",6.4,87659.0,TriS,36700000.0,10.584000000000001,2011-08-26,6.5,1371
tt1658837,The Tall Man,"Crime,Drama,Horror",5.9,36331.0,Imag.,,8.149,2012-08-01,5.9,569
tt1659337,The Perks of Being a Wallflower,Drama,8.0,422671.0,LG/S,17700000.0,15.148,2012-09-21,7.8,5938
tt1659343,Universal Soldier: Day of Reckoning,"Action,Horror,Mystery",5.1,18206.0,Magn.,5500.0,8.257,2012-11-30,5.3,192
tt1661382,Grudge Match,"Comedy,Drama,Sport",6.4,54080.0,WB,29800000.0,7.917999999999999,2013-12-25,6.0,711
tt1663143,Fun Size,"Adventure,Comedy",5.4,12926.0,Par.,9400000.0,7.072,2012-10-26,5.5,249
tt1663202,The Revenant,"Action,Adventure,Biography",8.0,621193.0,Fox,183600000.0,19.41,2015-12-25,7.4,11064
tt1663662,Pacific Rim,"Action,Adventure,Sci-Fi",6.9,443667.0,WB,101800000.0,16.759,2013-07-12,6.8,7632
tt1664775,Pixels,"Action,Comedy",4.6,54.0,Sony,78700000.0,2.1719999999999997,2010-04-01,7.1,35
tt1664775,Pixels,"Action,Comedy",4.6,54.0,Sony,78700000.0,23.029,2015-07-24,5.6,4423
tt1666186,Vampires Suck,Comedy,3.4,43984.0,Fox,36700000.0,8.992,2010-08-18,4.1,658
tt1667353,Mirror Mirror,"Adventure,Comedy,Drama",5.6,79510.0,Rela.,64900000.0,13.220999999999998,2012-03-30,5.8,2099
tt1667889,Ice Age: Continental Drift,"Adventure,Animation,Comedy",6.6,175601.0,Fox,161300000.0,17.537,2012-07-13,6.3,4598
tt1670345,Now You See Me,"Crime,Mystery,Thriller",7.3,553156.0,LG/S,117700000.0,16.646,2013-05-31,7.4,9871
tt1673697,The Sapphires,"Biography,Comedy,Drama",7.0,12143.0,Wein.,2500000.0,6.16,2013-03-22,6.7,97
tt1675192,Take Shelter,"Drama,Horror,Thriller",7.4,83200.0,SPC,1700000.0,11.235999999999999,2011-09-30,7.2,787
tt1678051,Soldiers of Fortune,"Action,Thriller",4.3,6765.0,RAtt.,38900.0,6.961,2012-08-03,4.6,70
tt1680045,360,"Drama,Thriller",6.2,15096.0,Magn.,100000.0,7.276,2012-08-03,5.8,144
tt1682180,Stoker,"Drama,Thriller",6.8,97393.0,FoxS,1700000.0,10.738,2013-03-01,6.6,1282
tt1686821,Vampire Academy,"Action,Comedy,Drama",5.5,49328.0,Wein.,7800000.0,10.934000000000001,2014-02-07,5.9,1012
tt1690953,Despicable Me 2,"Adventure,Animation,Comedy",7.4,344230.0,Uni.,368100000.0,19.014,2013-07-03,6.9,7319
tt1694020,The Guilt Trip,"Comedy,Drama",5.8,33702.0,Par.,37100000.0,8.939,2012-12-19,5.4,403
tt1700841,Sausage Party,"Adventure,Animation,Comedy",6.2,159111.0,Sony,97700000.0,15.232000000000001,2016-08-12,5.6,4237
tt1700844,The Deep Blue Sea,"Drama,Romance",6.3,13741.0,MBox,1100000.0,6.817,2012-03-23,5.8,132
tt1702439,Safe Haven,"Drama,Romance,Thriller",6.7,97055.0,Rela.,71300000.0,9.095,2013-02-14,7.1,1433
tt1702443,Justin Bieber: Never Say Never,"Documentary,Music",1.6,74978.0,Par.,73000000.0,8.602,2011-02-11,5.1,240
tt1704573,Bernie,"Biography,Comedy,Crime",6.8,53765.0,MNE,9200000.0,7.518,2012-04-27,6.6,503
tt1706598,Every Secret Thing,"Crime,Drama,Mystery",6.1,6294.0,SM,104000.0,6.037999999999999,2014-04-20,5.8,132
tt1706620,Snowpiercer,"Action,Drama,Sci-Fi",7.1,239264.0,RTWC,4600000.0,14.735,2014-06-27,6.8,4748
tt1707392,Lovely Molly,"Drama,Horror",5.3,8821.0,Imag.,18500.0,6.364,2012-05-18,5.1,125
tt1710396,Joyful Noise,"Comedy,Drama,Music",5.8,7575.0,WB,30900000.0,6.787000000000001,2012-01-13,6.4,70
tt1712159,11-11-11,"Horror,Mystery,Thriller",4.0,11712.0,Rocket,32800.0,5.196000000000001,2011-11-11,4.3,116
tt1712170,Alex Cross,"Action,Crime,Mystery",5.1,30951.0,LG/S,25900000.0,9.962,2012-10-18,5.1,424
tt1712261,Triple 9,"Crime,Thriller",6.3,60369.0,ORF,12600000.0,13.334000000000001,2016-02-26,5.8,1258
tt1714203,Piranha 3DD,"Comedy,Horror",3.7,37088.0,W/Dim.,377000.0,11.544,2012-06-01,4.2,509
tt1714206,The Spectacular Now,"Comedy,Drama,Romance",7.1,133887.0,A24,6900000.0,13.679,2013-09-13,6.6,1801
tt1714209,In the Land of Blood and Honey,"Drama,Romance,War",4.4,32776.0,FD,304000.0,5.099,2011-12-23,6.1,83
tt1716772,The Inbetweeners Movie,Comedy,6.8,73217.0,WHE,36000.0,8.706,2011-08-20,6.2,517
tt1720616,Friends with Kids,"Comedy,Drama,Romance",6.1,39339.0,RAtt.,7300000.0,8.362,2012-03-09,5.8,260
tt1723121,We're the Millers,"Comedy,Crime",7.0,371759.0,WB (NL),150400000.0,14.745999999999999,2013-08-07,6.8,5231
tt1723811,Shame,Drama,7.2,171353.0,FoxS,3900000.0,13.152000000000001,2011-12-02,7.0,1607
tt1723811,Shame,Drama,7.2,171353.0,FoxS,3900000.0,7.642,1968-12-23,7.8,77
tt1726669,Killer Joe,"Crime,Drama,Thriller",6.7,67842.0,LD,2000000.0,13.742,2012-07-27,6.5,703
tt1727770,Absolutely Anything,"Comedy,Sci-Fi",6.0,34859.0,ADC,20200.0,7.7860000000000005,2015-09-04,5.7,688
tt1727776,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",6.3,40479.0,Par.,3700000.0,10.450999999999999,2015-10-30,6.2,915
tt1731141,Ender's Game,"Action,Adventure,Fantasy",6.6,211722.0,LG/S,61700000.0,15.533,2013-11-01,6.6,3558
tt1731701,Barely Lethal,"Action,Adventure,Comedy",5.4,17473.0,A24,6100.0,9.786,2015-04-30,5.6,591
tt1735898,Snow White and the Huntsman,"Action,Adventure,Drama",6.1,258938.0,Uni.,155300000.0,21.233,2012-06-01,5.9,5258
tt1740710,Mere Brother Ki Dulhan,"Comedy,Family,Romance",5.9,8285.0,Yash,496000.0,5.043,2011-09-09,6.3,33
tt1742044,Jersey Boys,"Biography,Drama,Music",6.8,30410.0,WB,47000000.0,6.933,2014-06-20,6.9,380
tt1748122,Moonrise Kingdom,"Adventure,Comedy,Drama",7.8,291750.0,Focus,45500000.0,14.085999999999999,2012-05-25,7.7,3023
tt1748207,Sound of My Voice,"Drama,Mystery,Sci-Fi",6.6,19387.0,FoxS,408000.0,7.212000000000001,2011-01-22,6.4,169
tt1748227,The Collection,"Action,Horror,Thriller",6.1,42256.0,LD,6800000.0,0.84,2017-03-11,7.0,1
tt1758692,Like Crazy,"Drama,Romance",6.7,55841.0,ParV,3400000.0,10.091000000000001,2011-10-28,6.5,638
tt1758830,This Is 40,"Comedy,Romance",6.2,118862.0,Uni.,67500000.0,8.132,2012-12-21,5.7,1296
tt1763264,No One Lives,"Horror,Thriller",6.0,16680.0,Anch.,74900.0,8.981,2013-05-10,5.7,250
tt1763303,The First Time,"Comedy,Drama,Romance",6.9,62589.0,Gold.,22800.0,11.25,2012-10-19,7.0,1426
tt1764234,Killing Them Softly,"Crime,Thriller",6.2,124086.0,Wein.,15000000.0,11.298,2012-11-30,6.0,1105
tt1764651,The Expendables 2,"Action,Adventure,Thriller",6.6,277584.0,LGF,85000000.0,17.215999999999998,2012-08-17,6.2,4219
tt1767382,Silent House,"Drama,Horror,Mystery",5.3,20831.0,ORF,12800000.0,7.079,2011-01-21,5.2,184
tt1772240,Apollo 18,"Horror,Mystery,Sci-Fi",5.2,51427.0,W/Dim.,17700000.0,8.384,2011-09-02,5.0,486
tt1772317,Nerve,"Comedy,Drama",6.8,88.0,LGF,38600000.0,14.508,2016-07-27,7.1,4590
tt1772341,Wreck-It Ralph,"Adventure,Animation,Comedy",7.7,344496.0,BV,189400000.0,22.967,2012-11-02,7.3,7780
tt1778304,Paranormal Activity 3,"Horror,Mystery,Thriller",5.8,85689.0,Par.,104000000.0,9.669,2011-10-21,5.9,1197
tt1780798,Clown,"Drama,Fantasy,Horror",5.7,19624.0,W/Dim.,55000.0,7.223,2016-06-17,5.3,682
tt1781827,Hands of Stone,"Action,Biography,Drama",6.6,12851.0,Wein.,4700000.0,8.17,2016-08-26,6.1,167
tt1781922,No Escape,"Action,Thriller",6.8,70222.0,Wein.,27300000.0,19.005,2015-08-26,6.8,1296
tt1787988,Talaash,"Crime,Drama,Mystery",7.3,36306.0,Relbig.,2900000.0,7.653,2012-11-30,6.8,94
tt1788391,Kill List,"Crime,Drama,Horror",6.4,32807.0,IFC,29100.0,7.0360000000000005,2012-01-04,6.1,332
tt1790864,The Maze Runner,"Action,Mystery,Sci-Fi",6.8,387038.0,Fox,102400000.0,36.955,2014-09-19,7.1,10626
tt1790885,Zero Dark Thirty,"Drama,Thriller",7.4,251072.0,Sony,95700000.0,14.239,2012-12-19,6.9,2553
tt1790886,The Campaign,Comedy,6.1,118678.0,WB,86900000.0,10.265999999999998,2012-08-10,5.7,982
tt1791528,Inherent Vice,"Comedy,Crime,Drama",6.7,83346.0,WB,8100000.0,14.244000000000002,2015-01-09,6.6,1359
tt1798603,Bad Santa 2,"Comedy,Crime,Drama",5.6,20146.0,BG,17800000.0,9.207,2016-11-23,5.2,416
tt1798684,Southpaw,"Drama,Sport",7.4,199783.0,Wein.,52400000.0,25.305,2015-07-24,7.4,3424
tt1800241,American Hustle,"Crime,Drama",7.2,418221.0,Sony,150100000.0,12.481,2013-12-12,6.8,4443
tt1800246,That Awkward Moment,"Comedy,Romance",6.2,92148.0,Focus,26100000.0,8.649,2014-01-31,6.1,1759
tt1800741,Step Up Revolution,"Drama,Music,Romance",6.5,51295.0,LG/S,35100000.0,10.925,2012-07-27,6.8,1252
tt1805319,Mama,Drama,4.5,6.0,Uni.,71600000.0,11.982999999999999,2013-01-18,6.1,2421
tt1814621,Admission,"Comedy,Drama,Romance",5.7,31849.0,Focus,18000000.0,8.065,2013-03-22,5.5,385
tt1815862,After Earth,"Action,Adventure,Drama",4.8,181687.0,Sony,60500000.0,14.415,2013-05-31,5.1,4154
tt1817273,The Place Beyond the Pines,"Crime,Drama,Thriller",7.3,226765.0,Focus,21400000.0,12.96,2013-03-27,6.9,2781
tt1821549,Nebraska,"Adventure,Comedy,Drama",7.7,105304.0,Par.,17700000.0,9.521,2013-11-15,7.4,967
tt1821641,The Congress,"Animation,Drama,Sci-Fi",6.5,15996.0,Drft.,138000.0,8.792,2014-07-24,6.6,265
tt1821658,The Nut Job,"Adventure,Animation,Comedy",5.7,24587.0,ORF,64300000.0,10.501,2014-01-17,5.6,529
tt1823672,Chappie,"Action,Crime,Drama",6.8,213733.0,Sony,31600000.0,24.52,2015-03-06,6.7,4995
tt1828325,The Gambler,Drama,7.0,10.0,Par.,33700000.0,8.807,2014-12-25,5.8,783
tt1837703,The Fifth Estate,"Biography,Drama,Thriller",6.2,36392.0,BV,3300000.0,6.611000000000001,2013-10-18,5.9,549
tt1837709,Winter's Tale,"Drama,Fantasy,Mystery",6.2,49077.0,WB,12600000.0,6.224,2014-02-13,6.2,796
tt1839492,Ruby Sparks,"Comedy,Drama,Fantasy",7.2,90963.0,FoxS,2500000.0,9.624,2012-07-25,7.1,906
tt1839654,The Magic of Belle Isle,"Comedy,Drama",7.0,16244.0,Magn.,102000.0,8.027000000000001,2012-07-06,7.1,187
tt1840309,Divergent,"Action,Adventure,Mystery",6.7,399703.0,LG/S,150900000.0,16.982,2014-03-21,6.9,8279
tt1840417,The Words,"Drama,Mystery,Romance",7.1,70308.0,CBS,11500000.0,7.2010000000000005,2012-09-07,6.6,628
tt1840960,Three,"Drama,Thriller",6.7,6.0,WGUSA,120000.0,4.407,2011-09-16,6.5,44
tt1843866,Captain America: The Winter Soldier,"Action,Adventure,Sci-Fi",7.8,666252.0,BV,259800000.0,18.073,2014-04-04,7.7,11034
tt1850397,The Loft,"Mystery,Romance,Thriller",6.3,46961.0,ORF,6000000.0,15.995,2015-01-30,6.4,755
tt1850457,Sisters,Comedy,6.0,58994.0,Uni.,87000000.0,10.993,2015-12-18,5.9,922
tt1853728,Django Unchained,"Drama,Western",8.4,1211405.0,Wein.,162800000.0,21.26,2012-12-25,8.0,15725
tt1853739,You're Next,"Action,Comedy,Horror",6.6,79451.0,LGF,18500000.0,11.45,2013-08-23,6.6,1258
tt1854513,Blancanieves,"Drama,Fantasy",7.6,9746.0,Cohen,280000.0,5.935,2012-10-11,7.3,122
tt1855325,Resident Evil: Retribution,"Action,Horror,Sci-Fi",5.4,125191.0,SGem,42300000.0,1.325,2012-09-14,5.7,2321
tt1859650,To Rome with Love,"Comedy,Music,Romance",6.3,79381.0,SPC,16700000.0,9.562999999999999,2012-06-22,5.7,1097
tt1860213,Dirty Grandpa,Comedy,5.9,101393.0,LGF,35600000.0,11.432,2016-01-22,5.8,2667
tt1860353,Turbo,"Adventure,Animation,Comedy",6.4,74639.0,Fox,83000000.0,14.876,2013-07-19,6.1,1758
tt1862079,Safety Not Guaranteed,"Comedy,Drama,Romance",7.0,111907.0,FD,4000000.0,9.214,2012-06-08,6.9,792
tt1866249,The Sessions,"Biography,Comedy,Drama",7.2,39731.0,FoxS,6000000.0,6.46,2012-10-18,6.9,296
tt1869716,The East,"Adventure,Drama,Thriller",6.8,46804.0,FoxS,2300000.0,8.044,2013-05-31,6.6,438
tt1872181,The Amazing Spider-Man 2,"Action,Adventure,Sci-Fi",6.6,388363.0,Sony,202900000.0,20.846999999999998,2014-05-02,6.4,7220
tt1872194,The Judge,"Crime,Drama",7.4,162952.0,WB,47100000.0,16.464000000000002,2014-10-10,7.3,2356
tt1877832,X-Men: Days of Future Past,"Action,Adventure,Sci-Fi",8.0,620079.0,Fox,233900000.0,41.867,2014-05-23,7.5,10062
tt1878841,The Darkness,"Horror,Thriller",4.4,12435.0,BH Tilt,10800000.0,8.357000000000001,2016-05-13,4.8,347
tt1881002,Maggie,"Drama,Horror",5.6,38671.0,RAtt.,187000.0,13.0,2015-05-08,5.3,958
tt1895587,Spotlight,"Crime,Drama",8.1,365110.0,ORF,45100000.0,16.354,2015-11-06,7.8,4935
tt1904996,Parker,"Action,Crime,Thriller",6.2,105529.0,FD,17600000.0,14.95,2013-01-25,5.8,1868
tt1907668,Flight,"Drama,Thriller",7.3,303009.0,Par.,93800000.0,11.692,2012-11-02,6.7,3582
tt1910608,The Good Lie,Thriller,6.4,87.0,WB,2700000.0,6.477,2014-09-10,7.4,294
tt1911658,Penguins of Madagascar,"Adventure,Animation,Comedy",6.7,72551.0,Fox,83400000.0,20.899,2014-11-26,6.4,2273
tt1912398,God Bless America,"Adventure,Comedy,Crime",7.2,65913.0,Magn.,123000.0,9.152999999999999,2012-05-11,7.1,532
tt1921064,Pompeii,"Action,Adventure,Drama",5.5,100467.0,TriS,23200000.0,25.215,2014-02-21,5.4,2078
tt1922777,Sinister,"Horror,Mystery,Thriller",6.8,198345.0,LG/S,48100000.0,13.117,2012-10-12,6.8,2935
tt1924394,The Angels' Share,"Comedy,Crime,Drama",7.0,21686.0,IFC,347000.0,6.315,2012-06-27,7.1,243
tt1924435,Let's Be Cops,"Comedy,Crime",6.4,121633.0,Fox,82400000.0,18.395,2014-08-13,6.3,1693
tt1931435,The Big Wedding,"Comedy,Drama,Romance",5.6,44221.0,LGF,21800000.0,11.231,2013-04-25,5.8,678
tt1931533,Seven Psychopaths,"Comedy,Crime",7.2,223493.0,CBS,15000000.0,10.967,2012-10-12,6.8,2109
tt1935859,Miss Peregrine's Home for Peculiar Children,"Adventure,Drama,Fantasy",6.7,140619.0,Fox,87200000.0,19.132,2016-09-30,6.7,6211
tt1943765,Morgan,"Drama,Romance",6.8,1232.0,Fox,3900000.0,1.111,2012-01-07,6.7,12
tt1943765,Morgan,"Drama,Romance",6.8,1232.0,Fox,3900000.0,9.912,2016-09-02,5.7,843
tt1945037,Begin Again,"Drama,Family",7.0,57.0,Wein.,16200000.0,10.828,2014-07-11,7.2,2089
tt1945062,About Cherry,Drama,4.8,9197.0,IFC,3000.0,9.935,2012-09-21,4.4,139
tt1951216,The Look of Love,"Biography,Comedy,Drama",6.0,6263.0,IFC,21300.0,5.69,2013-07-07,5.5,57
tt1951261,The Hangover Part III,"Adventure,Comedy,Crime",5.8,270695.0,WB,112200000.0,18.519000000000002,2013-05-23,6.1,5130
tt1951264,The Hunger Games: Catching Fire,"Action,Adventure,Sci-Fi",7.5,575455.0,LGF,424700000.0,20.187,2013-11-22,7.4,11170
tt1951265,The Hunger Games: Mockingjay - Part 1,"Action,Adventure,Sci-Fi",6.6,379050.0,LGF,337100000.0,33.836999999999996,2014-11-21,6.8,10087
tt1951266,The Hunger Games: Mockingjay - Part 2,"Action,Adventure,Sci-Fi",6.6,252384.0,LGF,281700000.0,19.487000000000002,2015-11-18,6.8,7609
tt1956620,Sex Tape,"Comedy,Romance",5.1,100520.0,Sony,38500000.0,20.429000000000002,2014-07-18,5.3,2684
tt1964418,Tomorrowland,"Action,Adventure,Family",6.4,161343.0,BV,93400000.0,20.136,2015-05-22,6.2,4610
tt1967545,Labor Day,"Drama,Romance",6.9,39242.0,Par.,13400000.0,9.258,2013-12-27,6.9,546
tt1969062,Infinitely Polar Bear,"Comedy,Drama,Romance",7.0,13907.0,SPC,1400000.0,8.715,2016-06-19,6.8,209
tt1971352,Compliance,"Biography,Crime,Drama",6.4,28703.0,Magn.,319000.0,6.93,2012-08-24,6.4,340
tt1972571,A Most Wanted Man,"Crime,Drama,Thriller",6.8,67914.0,RAtt.,17200000.0,10.267000000000001,2014-07-25,6.5,784
tt1972591,King Arthur: Legend of the Sword,"Action,Adventure,Drama",6.8,169054.0,WB,39200000.0,21.793000000000003,2017-05-12,6.5,3305
tt1974419,The Neon Demon,"Horror,Thriller",6.2,72359.0,BG,1300000.0,11.787,2016-06-14,6.6,2005
tt1976000,The Two Faces of January,"Romance,Thriller",6.2,27542.0,Magn.,507000.0,7.54,2014-08-08,5.8,396
tt1976009,Victor Frankenstein,"Drama,Horror,Sci-Fi",6.0,47492.0,Fox,5800000.0,9.061,2015-11-10,5.8,1200
tt1979388,The Good Dinosaur,"Adventure,Animation,Comedy",6.7,91465.0,BV,123100000.0,17.675,2015-11-25,6.7,3135
tt1981115,Thor: The Dark World,"Action,Adventure,Fantasy",6.9,540996.0,BV,206400000.0,31.014,2013-11-08,6.7,10171
tt1981677,Pitch Perfect,"Comedy,Music,Romance",7.2,256565.0,Uni.,65000000.0,13.886,2012-09-28,7.3,4233
tt1985019,Austenland,"Comedy,Romance",6.3,17898.0,SPC,2200000.0,18.365,2013-08-16,6.6,283
tt1985966,Cloudy with a Chance of Meatballs 2,"Adventure,Animation,Comedy",6.4,81010.0,Sony,119800000.0,18.335,2013-09-27,6.4,1679
tt1986953,Storage 24,"Action,Horror,Mystery",4.4,6229.0,Magn.,100.0,6.441,2013-01-11,4.4,66
tt1990314,Robot & Frank,"Comedy,Crime,Drama",7.1,59229.0,Gold.,3300000.0,7.485,2012-08-16,6.9,620
tt1991245,Chernobyl Diaries,"Horror,Mystery,Thriller",5.0,60304.0,WB,18100000.0,14.658,2012-05-25,5.0,842
tt1996264,"For a Good Time, Call...",Comedy,6.0,14990.0,Focus,1300000.0,8.686,2012-08-31,5.8,167
tt1996264,"For a Good Time, Call...",Comedy,6.0,14990.0,Focus,1300000.0,0.8909999999999999,2017-04-01,5.5,1
tt1996310,Lore,"Drama,History,Romance",7.1,13386.0,MBox,970000.0,6.129,2013-02-08,6.9,141
tt2002718,Machete Kills,"Action,Crime,Sci-Fi",5.6,69968.0,ORF,8000000.0,10.36,2013-10-11,5.5,1079
tt2004420,Neighbors,Comedy,6.3,266020.0,Uni.,150200000.0,14.979000000000001,2014-05-09,6.2,4536
tt2005151,War Dogs,"Comedy,Crime,Drama",7.1,154029.0,WB,43000000.0,10.654000000000002,2016-08-19,6.8,2387
tt2015381,Guardians of the Galaxy,"Action,Adventure,Comedy",8.1,948394.0,BV,333200000.0,49.606,2014-08-01,7.9,17958
tt2016940,Man of Tai Chi,"Action,Drama",6.1,32991.0,RTWC,100000.0,13.214,2013-11-01,6.0,432
tt2017038,All Is Lost,"Action,Adventure,Drama",6.9,70888.0,RAtt.,6300000.0,9.869,2013-10-18,6.6,949
tt2023690,Sightseers,"Adventure,Comedy,Crime",6.5,24837.0,IFC,61800.0,6.702999999999999,2013-05-10,6.4,261
tt2024432,Identity Thief,"Adventure,Comedy,Crime",5.7,115624.0,Uni.,134500000.0,13.552999999999999,2013-02-09,5.8,2230
tt2024469,Non-Stop,"Action,Mystery,Thriller",7.0,234717.0,Uni.,92200000.0,2.2640000000000002,2013-11-29,5.6,23
tt2024469,Non-Stop,"Action,Mystery,Thriller",7.0,234717.0,Uni.,92200000.0,13.562000000000001,2014-02-28,6.8,3330
tt2024544,12 Years a Slave,"Biography,Drama,History",8.1,577301.0,FoxS,56700000.0,16.493,2013-10-30,7.9,6631
tt2025690,The Finest Hours,"Action,Drama,History",6.8,55981.0,BV,27600000.0,12.673,2016-01-29,6.4,943
tt2034139,The Last Exorcism Part II,"Drama,Horror,Thriller",4.0,15124.0,CBS,15200000.0,7.561,2013-03-01,4.5,297
tt2042568,Inside Llewyn Davis,"Drama,Music",7.5,123759.0,CBS,13200000.0,10.549000000000001,2013-12-06,7.2,1400
tt2043933,Night Moves,"Action,Drama,Thriller",6.0,12621.0,Cdgm.,272000.0,9.533999999999999,2014-05-20,5.7,160
tt2053352,Diana Vreeland: The Eye Has to Travel,"Biography,Documentary",7.5,1299.0,Gold.,1000000.0,2.36,2012-09-21,7.3,20
tt2056771,A Bigger Splash,"Drama,Thriller",6.4,23311.0,FoxS,2000000.0,7.184,2015-12-20,6.2,364
tt2057392,Eye in the Sky,"Drama,Thriller,War",7.3,72301.0,BST,18700000.0,10.219,2016-03-11,7.1,850
tt2058107,The Railway Man,"Biography,Drama,Romance",7.1,34586.0,Wein.,4400000.0,9.582,2014-04-11,6.9,408
tt2066176,Any Day Now,Drama,7.5,5464.0,MBox,201000.0,3.779,2012-12-14,6.9,45
tt2070776,Populaire,"Comedy,Romance,Sport",6.9,10746.0,Wein.,179000.0,7.281000000000001,2013-09-06,6.6,322
tt2076220,Holy Motors,"Drama,Fantasy",7.1,36874.0,IM,641000.0,5.31,2012-10-17,7.0,431
tt2083355,The Best Man Holiday,"Comedy,Drama",6.7,13967.0,Uni.,70500000.0,8.581,2013-11-15,6.6,145
tt2084970,The Imitation Game,"Biography,Drama,Thriller",8.0,620834.0,Wein.,91100000.0,33.078,2014-12-19,8.1,10396
tt2088003,Big Game,"Action,Adventure,Crime",5.4,28615.0,EC,24600.0,9.462,2015-06-26,5.4,648
tt2094766,Assassin's Creed,"Action,Adventure,Sci-Fi",5.8,167110.0,Fox,54600000.0,14.050999999999998,2016-12-21,5.4,5010
tt2096672,Dumb and Dumber To,"Adventure,Comedy",5.6,118646.0,Uni.,86200000.0,15.964,2014-11-14,5.5,1842
tt2097331,The Family Fang,"Comedy,Drama,Mystery",6.1,6964.0,SM,263000.0,6.803,2016-04-29,5.8,172
tt2101341,Dead Man Down,"Action,Crime,Drama",6.5,61238.0,FD,10900000.0,10.349,2013-03-08,6.0,866
tt2101441,Spring Breakers,"Comedy,Crime,Drama",5.3,126504.0,A24,14100000.0,10.690999999999999,2013-03-15,5.0,2495
tt2103264,Emperor,"Drama,History,War",6.5,12290.0,RAtt.,3300000.0,6.357,2013-03-08,6.2,135
tt2103281,Dawn of the Planet of the Apes,"Action,Adventure,Drama",7.6,390199.0,Fox,208500000.0,27.641,2014-07-11,7.3,7080
tt2109184,Paranormal Activity 4,"Horror,Mystery,Thriller",4.6,58408.0,Par.,53900000.0,8.965,2012-10-19,5.4,1026
tt2109248,Transformers: Age of Extinction,"Action,Adventure,Sci-Fi",5.7,283486.0,Par.,245400000.0,20.961,2014-06-27,5.8,4805
tt2112124,Chennai Express,"Action,Comedy",6.1,44841.0,UTV,5300000.0,7.773,2013-08-08,6.4,150
tt2119532,Hacksaw Ridge,"Biography,Drama,History",8.1,366904.0,LGF,67200000.0,24.074,2016-11-04,8.1,6608
tt2125435,Beasts of the Southern Wild,"Adventure,Drama,Fantasy",7.3,77440.0,FoxS,12800000.0,7.53,2012-06-29,6.9,605
tt2125666,The Queen of Versailles,Documentary,7.1,11943.0,Magn.,2400000.0,6.28,2012-07-06,7.1,116
tt2126355,San Andreas,"Action,Adventure,Drama",6.1,192750.0,WB (NL),155200000.0,27.414,2015-05-29,6.1,5125
tt2132285,The Bling Ring,"Biography,Crime,Drama",5.6,77726.0,A24,5800000.0,2.325,2011-09-26,4.2,28
tt2132285,The Bling Ring,"Biography,Crime,Drama",5.6,77726.0,A24,5800000.0,8.935,2013-06-21,5.4,2069
tt2140037,Jane Got a Gun,"Action,Drama,Western",5.9,19051.0,Wein.,1500000.0,8.825,2016-01-29,5.5,439
tt2140373,Saving Mr. Banks,"Biography,Comedy,Drama",7.5,140678.0,BV,83300000.0,9.585,2013-12-20,7.4,2050
tt2140479,The Accountant,"Action,Crime,Drama",7.3,233022.0,WB,86300000.0,13.81,2016-10-14,6.9,3407
tt2140619,Two Night Stand,"Comedy,Romance",6.4,60510.0,EOne,18600.0,9.191,2014-09-26,6.5,1241
tt2166214,Khiladi 786,"Action,Comedy",4.4,5648.0,Eros,379000.0,1.824,2012-12-07,4.7,16
tt2170439,Horrible Bosses 2,"Comedy,Crime",6.3,144442.0,WB,54400000.0,18.421,2014-11-26,6.2,2581
tt2172584,Maps to the Stars,"Comedy,Drama",6.2,35049.0,FCW,351000.0,14.312000000000001,2015-02-27,6.0,604
tt2172934,3 Days to Kill,"Action,Drama,Thriller",6.2,81681.0,Rela.,30700000.0,11.011,2014-02-14,6.1,1279
tt2176013,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364.0,Yash,3000000.0,7.7010000000000005,2012-11-13,6.9,107
tt2177771,The Monuments Men,"Comedy,Drama,History",6.1,117638.0,Sony,78000000.0,12.860999999999999,2014-02-07,5.9,2229
tt2179136,American Sniper,"Action,Biography,Drama",7.3,401915.0,WB,350100000.0,18.473,2014-12-25,7.4,7658
tt2180411,Into the Woods,"Adventure,Comedy,Drama",6.0,123577.0,BV,128000000.0,13.725999999999999,2014-12-25,5.7,2880
